          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    3.290    10    10    10.0    100  28891 |   10  3291    0.0031    0.0003    0.0000 |
    3.300    10    10    10.0    100  28991 |   10  3301    0.0031    0.0003    0.0000 |
    3.310    10    10    10.0    100  29091 |   10  3311    0.0030    0.0003    0.0000 |
    3.320    10    10    10.0    100  29191 |   10  3321    0.0034    0.0003    0.0000 |
    3.330    10    10    10.0    100  29291 |   10  3331    0.0037    0.0004    0.0000 |
    3.340    10    10    10.0    100  29391 |   10  3341    0.0031    0.0003    0.0000 |
    3.350    10    10    10.0    100  29491 |   10  3351    0.0034    0.0003    0.0000 |
    3.360    10    10    10.0    100  29591 |   10  3361    0.0033    0.0003    0.0000 |
    3.370    10    10    10.0    100  29691 |   10  3371    0.0030    0.0003    0.0000 |
    3.380    10    10    10.0    100  29791 |   10  3381    0.0032    0.0003    0.0000 |
    3.390    10    10    10.0    100  29891 |   10  3391    0.0031    0.0003    0.0000 |
    3.400    10    10    10.0    100  29991 |   10  3401    0.0037    0.0004    0.0000 |
    3.410    10    10    10.0    100  30091 |   10  3411    0.0032    0.0003    0.0000 |
    3.420    10    10    10.0    100  30191 |   10  3421    0.0030    0.0003    0.0000 |
    3.430    10    10    10.0    100  30291 |   10  3431    0.0033    0.0003    0.0000 |
    3.440    10    10    10.0    100  30391 |   10  3441    0.0032    0.0003    0.0000 |
    3.450    10    10    10.0    100  30491 |   10  3451    0.0032    0.0003    0.0000 |
    3.460    10    10    10.0    100  30591 |   10  3461    0.0036    0.0004    0.0000 |
    3.470    10    10    10.0    100  30691 |   10  3471    0.0030    0.0003    0.0000 |
    3.480    10    10    10.0    100  30791 |   10  3481    0.0031    0.0003    0.0000 |
    3.490    10    10    10.0    100  30891 |   10  3491    0.0032    0.0003    0.0000 |
    3.500    10    10    10.0    100  30991 |   10  3501    0.0031    0.0003    0.0000 |
    3.510    10    10    10.0    100  31091 |   10  3511    0.0033    0.0003    0.0000 |
    3.520    10    10    10.0    100  31191 |   10  3521    0.0031    0.0003    0.0000 |
    3.530    10    10    10.0    100  31291 |   10  3531    0.0036    0.0004    0.0000 |
    3.540    10    10    10.0    100  31391 |   10  3541    0.0032    0.0003    0.0000 |
    3.550    10    10    10.0    100  31491 |   10  3551    0.0037    0.0004    0.0000 |
    3.560    10    10    10.0    100  31591 |   10  3561    0.0033    0.0003    0.0000 |
    3.570    10    10    10.0    100  31691 |   10  3571    0.0032    0.0003    0.0000 |
    3.580    10    10    10.0    100  31791 |   10  3581    0.0032    0.0003    0.0000 |
    3.590    10    10    10.0    100  31891 |   10  3591    0.0032    0.0003    0.0000 |
    3.600    10    10    10.0    100  31991 |   10  3601    0.0032    0.0003    0.0000 |
    3.610    10    10    10.0    100  32091 |   10  3611    0.0033    0.0003    0.0000 |
    3.620    10    10    10.0    100  32191 |   10  3621    0.0032    0.0003    0.0000 |
    3.630    10    10    10.0    100  32291 |   10  3631    0.0032    0.0003    0.0000 |
    3.640    10    10    10.0    100  32391 |   10  3641    0.0032    0.0003    0.0000 |
    3.650    10    10    10.0    100  32491 |   10  3651    0.0033    0.0003    0.0000 |
    3.660    10    10    10.0    100  32591 |   10  3661    0.0031    0.0003    0.0000 |
    3.670    10    10    10.0    100  32691 |   10  3671    0.0032    0.0003    0.0000 |
    3.680    10    10    10.0    100  32791 |   10  3681    0.0032    0.0003    0.0000 |
    3.690    10    10    10.0    100  32891 |   10  3691    0.0033    0.0003    0.0000 |
    3.700    10    10    10.0    100  32991 |   10  3701    0.0038    0.0004    0.0000 |
    3.710    10    10    10.0    100  33091 |   10  3711    0.0033    0.0003    0.0000 |
    3.720    10    10    10.0    100  33191 |   10  3721    0.0031    0.0003    0.0000 |
    3.730    10    10    10.0    100  33291 |   10  3731    0.0033    0.0003    0.0000 |
    3.740    10    10    10.0    100  33391 |   10  3741    0.0035    0.0004    0.0000 |
    3.750    10    10    10.0    100  33491 |   10  3751    0.0036    0.0004    0.0000 |
    3.760    10    10    10.0    100  33591 |   10  3761    0.0033    0.0003    0.0000 |
    3.770    10    10    10.0    100  33691 |   10  3771    0.0031    0.0003    0.0000 |
    3.780    10    10    10.0    100  33791 |   10  3781    0.0035    0.0003    0.0000 |
    3.790    10    10    10.0    100  33891 |   10  3791    0.0035    0.0004    0.0000 |
    3.800    10    10    10.0    100  33991 |   10  3801    0.0034    0.0003    0.0000 |
    3.810    10    10    10.0    100  34091 |   10  3811    0.0031    0.0003    0.0000 |
    3.820    10    10    10.0    100  34191 |   10  3821    0.0031    0.0003    0.0000 |
    3.830    10    10    10.0    100  34291 |   10  3831    0.0039    0.0004    0.0000 |
    3.840    10    10    10.0    100  34391 |   10  3841    0.0033    0.0003    0.0000 |
    3.850    10    10    10.0    100  34491 |   10  3851    0.0034    0.0003    0.0000 |
    3.860    10    10    10.0    100  34591 |   10  3861    0.0033    0.0003    0.0000 |
    3.870    10    10    10.0    100  34691 |   10  3871    0.0033    0.0003    0.0000 |
    3.880    10    10    10.0    100  34791 |   10  3881    0.0038    0.0004    0.0000 |
    3.890    10    10    10.0    100  34891 |   10  3891    0.0034    0.0003    0.0000 |
    3.900    10    10    10.0    100  34991 |   10  3901    0.0034    0.0003    0.0000 |
    3.910    10    10    10.0    100  35091 |   10  3911    0.0033    0.0003    0.0000 |
    3.920    10    10    10.0    100  35191 |   10  3921    0.0034    0.0003    0.0000 |
    3.930    10    10    10.0    100  35291 |   10  3931    0.0039    0.0004    0.0000 |
    3.940    10    10    10.0    100  35391 |   10  3941    0.0033    0.0003    0.0000 |
    3.950    10    10    10.0    100  35491 |   10  3951    0.0032    0.0003    0.0000 |
    3.960    10    10    10.0    100  35591 |   10  3961    0.0032    0.0003    0.0000 |
    3.970     9    10     9.4     94  35685 |   10  3971    0.0030    0.0003    0.0000 |
    3.980     9     9     9.0     90  35775 |   10  3981    0.0033    0.0003    0.0000 |
    3.990     9     9     9.0     90  35865 |   10  3991    0.0037    0.0004    0.0000 |
    4.000     9     9     9.0     90  35955 |   10  4001    0.0033    0.0003    0.0000 |
    4.010     9     9     9.0     90  36045 |   10  4011    0.0033    0.0003    0.0000 |
    4.020     9     9     9.0     90  36135 |   10  4021    0.0028    0.0003    0.0000 |
    4.030     9     9     9.0     90  36225 |   10  4031    0.0028    0.0003    0.0000 |
    4.040     9     9     9.0     90  36315 |   10  4041    0.0031    0.0003    0.0000 |
    4.050     9     9     9.0     90  36405 |   10  4051    0.0033    0.0003    0.0000 |
    4.060     9     9     9.0     90  36495 |   10  4061    0.0030    0.0003    0.0000 |
    4.070     9     9     9.0     90  36585 |   10  4071    0.0032    0.0003    0.0000 |
    4.080     9     9     9.0     90  36675 |   10  4081    0.0030    0.0003    0.0000 |
    4.090     9     9     9.0     90  36765 |   10  4091    0.0032    0.0003    0.0000 |
    4.100     9     9     9.0     90  36855 |   10  4101    0.0031    0.0003    0.0000 |
    4.110     9     9     9.0     90  36945 |   10  4111    0.0030    0.0003    0.0000 |
    4.120     9     9     9.0     90  37035 |   10  4121    0.0031    0.0003    0.0000 |
    4.130     9     9     9.0     90  37125 |   10  4131    0.0030    0.0003    0.0000 |
    4.140     9     9     9.0     90  37215 |   10  4141    0.0030    0.0003    0.0000 |
    4.150     9     9     9.0     90  37305 |   10  4151    0.0031    0.0003    0.0000 |
    4.160     9     9     9.0     90  37395 |   10  4161    0.0031    0.0003    0.0000 |
    4.170     9     9     9.0     90  37485 |   10  4171    0.0032    0.0003    0.0000 |
    4.180     9     9     9.0     90  37575 |   10  4181    0.0030    0.0003    0.0000 |
    4.190     9     9     9.0     90  37665 |   10  4191    0.0031    0.0003    0.0000 |
    4.200     9     9     9.0     90  37755 |   10  4201    0.0031    0.0003    0.0000 |
    4.210     9     9     9.0     90  37845 |   10  4211    0.0032    0.0003    0.0000 |
    4.220     9     9     9.0     90  37935 |   10  4221    0.0035    0.0004    0.0000 |
    4.230     9     9     9.0     90  38025 |   10  4231    0.0029    0.0003    0.0000 |
    4.240     9     9     9.0     90  38115 |   10  4241    0.0030    0.0003    0.0000 |
    4.250     9     9     9.0     90  38205 |   10  4251    0.0031    0.0003    0.0000 |
    4.260     9     9     9.0     90  38295 |   10  4261    0.0032    0.0003    0.0000 |
    4.270     9     9     9.0     90  38385 |   10  4271    0.0033    0.0003    0.0000 |
    4.280     9     9     9.0     90  38475 |   10  4281    0.0028    0.0003    0.0000 |
    4.290     9     9     9.0     90  38565 |   10  4291    0.0029    0.0003    0.0000 |
    4.300     9     9     9.0     90  38655 |   10  4301    0.0030    0.0003    0.0000 |
    4.310     9     9     9.0     90  38745 |   10  4311    0.0034    0.0003    0.0000 |
    4.320     9     9     9.0     90  38835 |   10  4321    0.0031    0.0003    0.0000 |
    4.330     9     9     9.0     90  38925 |   10  4331    0.0032    0.0003    0.0000 |
    4.340     9     9     9.0     90  39015 |   10  4341    0.0029    0.0003    0.0000 |
    4.350     9     9     9.0     90  39105 |   10  4351    0.0029    0.0003    0.0000 |
    4.360     9     9     9.0     90  39195 |   10  4361    0.0036    0.0004    0.0000 |
    4.370     9     9     9.0     90  39285 |   10  4371    0.0034    0.0003    0.0000 |
    4.380     9     9     9.0     90  39375 |   10  4381    0.0032    0.0003    0.0000 |
    4.390     9     9     9.0     90  39465 |   10  4391    0.0030    0.0003    0.0000 |
    4.400     9     9     9.0     90  39555 |   10  4401    0.0030    0.0003    0.0000 |
    4.410     9     9     9.0     90  39645 |   10  4411    0.0033    0.0003    0.0000 |
    4.420     9     9     9.0     90  39735 |   10  4421    0.0032    0.0003    0.0000 |
    4.430     9     9     9.0     90  39825 |   10  4431    0.0027    0.0003    0.0000 |
    4.440     9     9     9.0     90  39915 |   10  4441    0.0030    0.0003    0.0000 |
    4.450     9     9     9.0     90  40005 |   10  4451    0.0030    0.0003    0.0000 |
    4.460     9     9     9.0     90  40095 |   10  4461    0.0034    0.0003    0.0000 |
    4.470     9     9     9.0     90  40185 |   10  4471    0.0032    0.0003    0.0000 |
    4.480     9     9     9.0     90  40275 |   10  4481    0.0033    0.0003    0.0000 |
    4.490     9     9     9.0     90  40365 |   10  4491    0.0033    0.0003    0.0000 |
    4.500     9     9     9.0     90  40455 |   10  4501    0.0030    0.0003    0.0000 |
    4.510     9     9     9.0     90  40545 |   10  4511    0.0029    0.0003    0.0000 |
    4.520     9     9     9.0     90  40635 |   10  4521    0.0033    0.0003    0.0000 |
    4.530     9     9     9.0     90  40725 |   10  4531    0.0033    0.0003    0.0000 |
    4.540     9     9     9.0     90  40815 |   10  4541    0.0028    0.0003    0.0000 |
    4.550     9     9     9.0     90  40905 |   10  4551    0.0034    0.0003    0.0000 |
    4.560     9     9     9.0     90  40995 |   10  4561    0.0027    0.0003    0.0000 |
    4.570     9     9     9.0     90  41085 |   10  4571    0.0029    0.0003    0.0000 |
    4.580     9     9     9.0     90  41175 |   10  4581    0.0038    0.0004    0.0000 |
    4.590     9     9     9.0     90  41265 |   10  4591    0.0031    0.0003    0.0000 |
    4.600     9     9     9.0     90  41355 |   10  4601    0.0031    0.0003    0.0000 |
    4.610     9     9     9.0     90  41445 |   10  4611    0.0030    0.0003    0.0000 |
    4.620     9     9     9.0     90  41535 |   10  4621    0.0029    0.0003    0.0000 |
    4.630     9     9     9.0     90  41625 |   10  4631    0.0033    0.0003    0.0000 |
    4.640     9     9     9.0     90  41715 |   10  4641    0.0034    0.0003    0.0000 |
    4.650     9     9     9.0     90  41805 |   10  4651    0.0029    0.0003    0.0000 |
    4.660     9     9     9.0     90  41895 |   10  4661    0.0029    0.0003    0.0000 |
    4.670     9     9     9.0     90  41985 |   10  4671    0.0029    0.0003    0.0000 |
    4.680     9     9     9.0     90  42075 |   10  4681    0.0028    0.0003    0.0000 |
    4.690     9     9     9.0     90  42165 |   10  4691    0.0037    0.0004    0.0000 |
    4.700     9     9     9.0     90  42255 |   10  4701    0.0032    0.0003    0.0000 |
    4.710     9     9     9.0     90  42345 |   10  4711    0.0029    0.0003    0.0000 |
    4.720     9     9     9.0     90  42435 |   10  4721    0.0029    0.0003    0.0000 |
    4.730     9     9     9.0     90  42525 |   10  4731    0.0030    0.0003    0.0000 |
    4.740     9     9     9.0     90  42615 |   10  4741    0.0032    0.0003    0.0000 |
    4.750     9     9     9.0     90  42705 |   10  4751    0.0033    0.0003    0.0000 |
    4.760     9     9     9.0     90  42795 |   10  4761    0.0031    0.0003    0.0000 |
    4.770     9     9     9.0     90  42885 |   10  4771    0.0028    0.0003    0.0000 |
    4.780     9     9     9.0     90  42975 |   10  4781    0.0029    0.0003    0.0000 |
    4.790     9     9     9.0     90  43065 |   10  4791    0.0034    0.0003    0.0000 |
    4.800     9     9     9.0     90  43155 |   10  4801    0.0033    0.0003    0.0000 |
    4.810     9     9     9.0     90  43245 |   10  4811    0.0031    0.0003    0.0000 |
    4.820     9     9     9.0     90  43335 |   10  4821    0.0030    0.0003    0.0000 |
    4.830     9     9     9.0     90  43425 |   10  4831    0.0030    0.0003    0.0000 |
    4.840     9     9     9.0     90  43515 |   10  4841    0.0031    0.0003    0.0000 |
    4.850     9     9     9.0     90  43605 |   10  4851    0.0029    0.0003    0.0000 |
    4.860     9     9     9.0     90  43695 |   10  4861    0.0032    0.0003    0.0000 |
    4.870     9     9     9.0     90  43785 |   10  4871    0.0031    0.0003    0.0000 |
    4.880     9     9     9.0     90  43875 |   10  4881    0.0032    0.0003    0.0000 |
    4.890     9     9     9.0     90  43965 |   10  4891    0.0034    0.0003    0.0000 |
    4.900     9     9     9.0     90  44055 |   10  4901    0.0029    0.0003    0.0000 |
    4.910     9     9     9.0     90  44145 |   10  4911    0.0030    0.0003    0.0000 |
    4.920     9     9     9.0     90  44235 |   10  4921    0.0031    0.0003    0.0000 |
    4.930     9     9     9.0     90  44325 |   10  4931    0.0031    0.0003    0.0000 |
    4.940     9     9     9.0     90  44415 |   10  4941    0.0032    0.0003    0.0000 |
    4.950     9     9     9.0     90  44505 |   10  4951    0.0033    0.0003    0.0000 |
    4.960     9     9     9.0     90  44595 |   10  4961    0.0030    0.0003    0.0000 |
    4.970     9     9     9.0     90  44685 |   10  4971    0.0027    0.0003    0.0000 |
    4.980     9     9     9.0     90  44775 |   10  4981    0.0031    0.0003    0.0000 |
    4.990     9     9     9.0     90  44865 |   10  4991    0.0033    0.0003    0.0000 |
    5.000     9     9     9.0     90  44955 |   10  5001    0.0034    0.0003    0.0000 |
    5.010     8     9     8.9     89  45044 |   10  5011    0.0032    0.0003    0.0000 |
    5.020     8     8     8.0     80  45124 |   10  5021    0.0025    0.0003    0.0000 |
    5.030     8     8     8.0     80  45204 |   10  5031    0.0028    0.0003    0.0000 |
    5.040     8     8     8.0     80  45284 |   10  5041    0.0028    0.0003    0.0000 |
    5.050     8     8     8.0     80  45364 |   10  5051    0.0029    0.0003    0.0000 |
    5.060     8     8     8.0     80  45444 |   10  5061    0.0028    0.0003    0.0000 |
    5.070     8     8     8.0     80  45524 |   10  5071    0.0027    0.0003    0.0000 |
    5.080     8     8     8.0     80  45604 |   10  5081    0.0028    0.0003    0.0000 |
    5.090     8     8     8.0     80  45684 |   10  5091    0.0028    0.0003    0.0000 |
    5.100     8     8     8.0     80  45764 |   10  5101    0.0029    0.0003    0.0000 |
    5.110     8     8     8.0     80  45844 |   10  5111    0.0026    0.0003    0.0000 |
    5.120     8     8     8.0     80  45924 |   10  5121    0.0027    0.0003    0.0000 |
    5.130     8     8     8.0     80  46004 |   10  5131    0.0027    0.0003    0.0000 |
    5.140     8     8     8.0     80  46084 |   10  5141    0.0030    0.0003    0.0000 |
    5.150     8     8     8.0     80  46164 |   10  5151    0.0027    0.0003    0.0000 |
    5.160     8     8     8.0     80  46244 |   10  5161    0.0026    0.0003    0.0000 |
    5.170     8     8     8.0     80  46324 |   10  5171    0.0027    0.0003    0.0000 |
    5.180     8     8     8.0     80  46404 |   10  5181    0.0028    0.0003    0.0000 |
    5.190     8     8     8.0     80  46484 |   10  5191    0.0027    0.0003    0.0000 |
    5.200     8     8     8.0     80  46564 |   10  5201    0.0027    0.0003    0.0000 |
    5.210     8     8     8.0     80  46644 |   10  5211    0.0026    0.0003    0.0000 |
    5.220     8     8     8.0     80  46724 |   10  5221    0.0027    0.0003    0.0000 |
    5.230     8     8     8.0     80  46804 |   10  5231    0.0027    0.0003    0.0000 |
    5.240     8     8     8.0     80  46884 |   10  5241    0.0028    0.0003    0.0000 |
    5.250     8     8     8.0     80  46964 |   10  5251    0.0029    0.0003    0.0000 |
    5.260     8     8     8.0     80  47044 |   10  5261    0.0026    0.0003    0.0000 |
    5.270     8     8     8.0     80  47124 |   10  5271    0.0026    0.0003    0.0000 |
    5.280     8     8     8.0     80  47204 |   10  5281    0.0026    0.0003    0.0000 |
    5.290     8     8     8.0     80  47284 |   10  5291    0.0026    0.0003    0.0000 |
    5.300     8     8     8.0     80  47364 |   10  5301    0.0026    0.0003    0.0000 |
    5.310     8     8     8.0     80  47444 |   10  5311    0.0028    0.0003    0.0000 |
    5.320     8     8     8.0     80  47524 |   10  5321    0.0028    0.0003    0.0000 |
    5.330     8     8     8.0     80  47604 |   10  5331    0.0028    0.0003    0.0000 |
    5.340     8     8     8.0     80  47684 |   10  5341    0.0026    0.0003    0.0000 |
    5.350     8     8     8.0     80  47764 |   10  5351    0.0026    0.0003    0.0000 |
    5.360     8     8     8.0     80  47844 |   10  5361    0.0025    0.0003    0.0000 |
    5.370     8     8     8.0     80  47924 |   10  5371    0.0027    0.0003    0.0000 |
    5.380     8     8     8.0     80  48004 |   10  5381    0.0029    0.0003    0.0000 |
    5.390     8     8     8.0     80  48084 |   10  5391    0.0028    0.0003    0.0000 |
    5.400     8     8     8.0     80  48164 |   10  5401    0.0027    0.0003    0.0000 |
    5.410     8     8     8.0     80  48244 |   10  5411    0.0027    0.0003    0.0000 |
    5.420     8     8     8.0     80  48324 |   10  5421    0.0028    0.0003    0.0000 |
    5.430     8     8     8.0     80  48404 |   10  5431    0.0027    0.0003    0.0000 |
    5.440     8     8     8.0     80  48484 |   10  5441    0.0031    0.0003    0.0000 |
    5.450     8     8     8.0     80  48564 |   10  5451    0.0026    0.0003    0.0000 |
    5.460     8     8     8.0     80  48644 |   10  5461    0.0030    0.0003    0.0000 |
    5.470     8     8     8.0     80  48724 |   10  5471    0.0032    0.0003    0.0000 |
    5.480     8     8     8.0     80  48804 |   10  5481    0.0026    0.0003    0.0000 |
    5.490     8     8     8.0     80  48884 |   10  5491    0.0029    0.0003    0.0000 |
    5.500     8     8     8.0     80  48964 |   10  5501    0.0029    0.0003    0.0000 |
    5.510     8     8     8.0     80  49044 |   10  5511    0.0026    0.0003    0.0000 |
    5.520     8     8     8.0     80  49124 |   10  5521    0.0028    0.0003    0.0000 |
    5.530     8     8     8.0     80  49204 |   10  5531    0.0028    0.0003    0.0000 |
    5.540     8     8     8.0     80  49284 |   10  5541    0.0026    0.0003    0.0000 |
    5.550     8     8     8.0     80  49364 |   10  5551    0.0026    0.0003    0.0000 |
    5.560     8     8     8.0     80  49444 |   10  5561    0.0029    0.0003    0.0000 |
    5.570     8     8     8.0     80  49524 |   10  5571    0.0029    0.0003    0.0000 |
    5.580     8     8     8.0     80  49604 |   10  5581    0.0027    0.0003    0.0000 |
    5.590     8     8     8.0     80  49684 |   10  5591    0.0030    0.0003    0.0000 |
    5.600     8     8     8.0     80  49764 |   10  5601    0.0026    0.0003    0.0000 |
    5.610     8     8     8.0     80  49844 |   10  5611    0.0026    0.0003    0.0000 |
    5.620     8     8     8.0     80  49924 |   10  5621    0.0027    0.0003    0.0000 |
    5.630     8     8     8.0     80  50004 |   10  5631    0.0028    0.0003    0.0000 |
    5.640     8     8     8.0     80  50084 |   10  5641    0.0028    0.0003    0.0000 |
    5.650     8     8     8.0     80  50164 |   10  5651    0.0027    0.0003    0.0000 |
    5.660     8     8     8.0     80  50244 |   10  5661    0.0026    0.0003    0.0000 |
    5.670     8     8     8.0     80  50324 |   10  5671    0.0029    0.0003    0.0000 |
    5.680     8     8     8.0     80  50404 |   10  5681    0.0026    0.0003    0.0000 |
    5.690     8     8     8.0     80  50484 |   10  5691    0.0028    0.0003    0.0000 |
    5.700     8     8     8.0     80  50564 |   10  5701    0.0026    0.0003    0.0000 |
    5.710     8     8     8.0     80  50644 |   10  5711    0.0026    0.0003    0.0000 |
    5.720     8     8     8.0     80  50724 |   10  5721    0.0028    0.0003    0.0000 |
    5.730     8     8     8.0     80  50804 |   10  5731    0.0028    0.0003    0.0000 |
    5.740     8     8     8.0     80  50884 |   10  5741    0.0027    0.0003    0.0000 |
    5.750     8     8     8.0     80  50964 |   10  5751    0.0029    0.0003    0.0000 |
    5.760     8     8     8.0     80  51044 |   10  5761    0.0029    0.0003    0.0000 |
    5.770     8     8     8.0     80  51124 |   10  5771    0.0027    0.0003    0.0000 |
    5.780     8     8     8.0     80  51204 |   10  5781    0.0029    0.0003    0.0000 |
    5.790     8     8     8.0     80  51284 |   10  5791    0.0027    0.0003    0.0000 |
    5.800     8     8     8.0     80  51364 |   10  5801    0.0027    0.0003    0.0000 |
    5.810     8     8     8.0     80  51444 |   10  5811    0.0026    0.0003    0.0000 |
    5.820     8     8     8.0     80  51524 |   10  5821    0.0029    0.0003    0.0000 |
    5.830     8     8     8.0     80  51604 |   10  5831    0.0026    0.0003    0.0000 |
    5.840     8     8     8.0     80  51684 |   10  5841    0.0028    0.0003    0.0000 |
    5.850     8     8     8.0     80  51764 |   10  5851    0.0027    0.0003    0.0000 |
    5.860     8     8     8.0     80  51844 |   10  5861    0.0028    0.0003    0.0000 |
    5.870     8     8     8.0     80  51924 |   10  5871    0.0029    0.0003    0.0000 |
    5.880     8     8     8.0     80  52004 |   10  5881    0.0027    0.0003    0.0000 |
    5.890     8     8     8.0     80  52084 |   10  5891    0.0029    0.0003    0.0000 |
    5.900     8     8     8.0     80  52164 |   10  5901    0.0029    0.0003    0.0000 |
    5.910     8     8     8.0     80  52244 |   10  5911    0.0027    0.0003    0.0000 |
    5.920     8     8     8.0     80  52324 |   10  5921    0.0027    0.0003    0.0000 |
    5.930     8     8     8.0     80  52404 |   10  5931    0.0028    0.0003    0.0000 |
    5.940     8     8     8.0     80  52484 |   10  5941    0.0026    0.0003    0.0000 |
    5.950     8     8     8.0     80  52564 |   10  5951    0.0027    0.0003    0.0000 |
    5.960     8     8     8.0     80  52644 |   10  5961    0.0027    0.0003    0.0000 |
    5.970     8     8     8.0     80  52724 |   10  5971    0.0029    0.0003    0.0000 |
    5.980     8     8     8.0     80  52804 |   10  5981    0.0030    0.0003    0.0000 |
    5.990     8     8     8.0     80  52884 |   10  5991    0.0030    0.0003    0.0000 |
    6.000     8     8     8.0     80  52964 |   10  6001    0.0031    0.0003    0.0000 |
    6.010     8     8     8.0     80  53044 |   10  6011    0.0026    0.0003    0.0000 |
    6.020     8     8     8.0     80  53124 |   10  6021    0.0028    0.0003    0.0000 |
    6.030     8     8     8.0     80  53204 |   10  6031    0.0028    0.0003    0.0000 |
    6.040     8     8     8.0     80  53284 |   10  6041    0.0028    0.0003    0.0000 |
    6.050     8     8     8.0     80  53364 |   10  6051    0.0025    0.0003    0.0000 |
    6.060     8     8     8.0     80  53444 |   10  6061    0.0027    0.0003    0.0000 |
    6.070     8     8     8.0     80  53524 |   10  6071    0.0028    0.0003    0.0000 |
    6.080     8     8     8.0     80  53604 |   10  6081    0.0028    0.0003    0.0000 |
    6.090     8     8     8.0     80  53684 |   10  6091    0.0026    0.0003    0.0000 |
    6.100     8     8     8.0     80  53764 |   10  6101    0.0026    0.0003    0.0000 |
    6.110     8     8     8.0     80  53844 |   10  6111    0.0029    0.0003    0.0000 |
    6.120     8     8     8.0     80  53924 |   10  6121    0.0027    0.0003    0.0000 |
    6.130     8     8     8.0     80  54004 |   10  6131    0.0028    0.0003    0.0000 |
    6.140     8     8     8.0     80  54084 |   10  6141    0.0026    0.0003    0.0000 |
    6.150     8     8     8.0     80  54164 |   10  6151    0.0027    0.0003    0.0000 |
    6.160     8     8     8.0     80  54244 |   10  6161    0.0026    0.0003    0.0000 |
    6.170     8     8     8.0     80  54324 |   10  6171    0.0030    0.0003    0.0000 |
    6.180     8     8     8.0     80  54404 |   10  6181    0.0026    0.0003    0.0000 |
    6.190     8     8     8.0     80  54484 |   10  6191    0.0027    0.0003    0.0000 |
    6.200     8     8     8.0     80  54564 |   10  6201    0.0027    0.0003    0.0000 |
    6.210     8     8     8.0     80  54644 |   10  6211    0.0028    0.0003    0.0000 |
    6.220     8     8     8.0     80  54724 |   10  6221    0.0027    0.0003    0.0000 |
    6.230     8     8     8.0     80  54804 |   10  6231    0.0028    0.0003    0.0000 |
    6.240     8     8     8.0     80  54884 |   10  6241    0.0028    0.0003    0.0000 |
    6.250     8     8     8.0     80  54964 |   10  6251    0.0028    0.0003    0.0000 |
    6.260     8     8     8.0     80  55044 |   10  6261    0.0029    0.0003    0.0000 |
    6.270     8     8     8.0     80  55124 |   10  6271    0.0027    0.0003    0.0000 |
    6.280     8     8     8.0     80  55204 |   10  6281    0.0026    0.0003    0.0000 |
    6.290     8     8     8.0     80  55284 |   10  6291    0.0027    0.0003    0.0000 |
    6.300     8     8     8.0     80  55364 |   10  6301    0.0028    0.0003    0.0000 |
    6.310     8     8     8.0     80  55444 |   10  6311    0.0027    0.0003    0.0000 |
    6.320     8     8     8.0     80  55524 |   10  6321    0.0026    0.0003    0.0000 |
    6.330     8     8     8.0     80  55604 |   10  6331    0.0026    0.0003    0.0000 |
    6.340     8     8     8.0     80  55684 |   10  6341    0.0028    0.0003    0.0000 |
    6.350     8     8     8.0     80  55764 |   10  6351    0.0028    0.0003    0.0000 |
    6.360     8     8     8.0     80  55844 |   10  6361    0.0026    0.0003    0.0000 |
    6.370     8     8     8.0     80  55924 |   10  6371    0.0029    0.0003    0.0000 |
    6.380     8     8     8.0     80  56004 |   10  6381    0.0030    0.0003    0.0000 |
    6.390     8     8     8.0     80  56084 |   10  6391    0.0029    0.0003    0.0000 |
    6.400     8     8     8.0     80  56164 |   10  6401    0.0027    0.0003    0.0000 |
    6.410     8     8     8.0     80  56244 |   10  6411    0.0028    0.0003    0.0000 |
    6.420     8     8     8.0     80  56324 |   10  6421    0.0026    0.0003    0.0000 |
    6.430     8     8     8.0     80  56404 |   10  6431    0.0026    0.0003    0.0000 |
    6.440     8     8     8.0     80  56484 |   10  6441    0.0028    0.0003    0.0000 |
    6.450     7     8     7.1     71  56555 |   10  6451    0.0027    0.0003    0.0000 |
    6.460     7     7     7.0     70  56625 |   10  6461    0.0028    0.0003    0.0000 |
    6.470     7     7     7.0     70  56695 |   10  6471    0.0029    0.0003    0.0000 |
    6.480     7     7     7.0     70  56765 |   10  6481    0.0025    0.0003    0.0000 |
    6.490     7     7     7.0     70  56835 |   10  6491    0.0024    0.0002    0.0000 |
    6.500     7     7     7.0     70  56905 |   10  6501    0.0027    0.0003    0.0000 |
    6.510     7     7     7.0     70  56975 |   10  6511    0.0025    0.0003    0.0000 |
    6.520     7     7     7.0     70  57045 |   10  6521    0.0030    0.0003    0.0000 |
    6.530     7     7     7.0     70  57115 |   10  6531    0.0029    0.0003    0.0000 |
    6.540     7     7     7.0     70  57185 |   10  6541    0.0026    0.0003    0.0000 |
    6.550     7     7     7.0     70  57255 |   10  6551    0.0025    0.0003    0.0000 |
    6.560     7     7     7.0     70  57325 |   10  6561    0.0027    0.0003    0.0000 |
    6.570     7     7     7.0     70  57395 |   10  6571    0.0025    0.0002    0.0000 |
    6.580     7     7     7.0     70  57465 |   10  6581    0.0024    0.0002    0.0000 |
    6.590     7     7     7.0     70  57535 |   10  6591    0.0023    0.0002    0.0000 |
    6.600     7     7     7.0     70  57605 |   10  6601    0.0026    0.0003    0.0000 |
