          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    1.670     4     4     4.0     20   7850 |    5  1671    0.0061    0.0012    0.0003 |
    1.675     4     4     4.0     20   7870 |    5  1676    0.0063    0.0013    0.0003 |
    1.680     4     4     4.0     20   7890 |    5  1681    0.0064    0.0013    0.0003 |
    1.685     4     4     4.0     20   7910 |    5  1686    0.0053    0.0011    0.0003 |
    1.690     4     4     4.0     20   7930 |    5  1691    0.0059    0.0012    0.0003 |
    1.695     4     4     4.0     20   7950 |    5  1696    0.0057    0.0011    0.0003 |
    1.700     4     4     4.0     20   7970 |    5  1701    0.0051    0.0010    0.0003 |
    1.705     4     4     4.0     20   7990 |    5  1706    0.0058    0.0012    0.0003 |
    1.710     4     4     4.0     20   8010 |    5  1711    0.0057    0.0011    0.0003 |
    1.715     4     4     4.0     20   8030 |    5  1716    0.0059    0.0012    0.0003 |
    1.720     4     4     4.0     20   8050 |    5  1721    0.0050    0.0010    0.0003 |
    1.725     4     4     4.0     20   8070 |    5  1726    0.0055    0.0011    0.0003 |
    1.730     4     4     4.0     20   8090 |    5  1731    0.0051    0.0010    0.0003 |
    1.735     4     4     4.0     20   8110 |    5  1736    0.0076    0.0015    0.0004 |
    1.740     4     4     4.0     20   8130 |    5  1741    0.0054    0.0011    0.0003 |
    1.745     4     4     4.0     20   8150 |    5  1746    0.0070    0.0014    0.0003 |
    1.750     4     4     4.0     20   8170 |    5  1751    0.0071    0.0014    0.0004 |
    1.755     4     4     4.0     20   8190 |    5  1756    0.0055    0.0011    0.0003 |
    1.760     4     4     4.0     20   8210 |    5  1761    0.0058    0.0012    0.0003 |
    1.765     4     4     4.0     20   8230 |    5  1766    0.0062    0.0012    0.0003 |
    1.770     4     4     4.0     20   8250 |    5  1771    0.0065    0.0013    0.0003 |
    1.775     4     4     4.0     20   8270 |    5  1776    0.0058    0.0012    0.0003 |
    1.780     4     4     4.0     20   8290 |    5  1781    0.0064    0.0013    0.0003 |
    1.785     4     4     4.0     20   8310 |    5  1786    0.0051    0.0010    0.0003 |
    1.790     4     4     4.0     20   8330 |    5  1791    0.0059    0.0012    0.0003 |
    1.795     4     4     4.0     20   8350 |    5  1796    0.0065    0.0013    0.0003 |
    1.800     4     4     4.0     20   8370 |    5  1801    0.0055    0.0011    0.0003 |
    1.805     4     4     4.0     20   8390 |    5  1806    0.0067    0.0013    0.0003 |
    1.810     4     4     4.0     20   8410 |    5  1811    0.0061    0.0012    0.0003 |
    1.815     4     4     4.0     20   8430 |    5  1816    0.0072    0.0014    0.0004 |
    1.820     4     4     4.0     20   8450 |    5  1821    0.0067    0.0013    0.0003 |
    1.825     4     4     4.0     20   8470 |    5  1826    0.0065    0.0013    0.0003 |
    1.830     4     4     4.0     20   8490 |    5  1831    0.0058    0.0012    0.0003 |
    1.835     4     4     4.0     20   8510 |    5  1836    0.0058    0.0012    0.0003 |
    1.840     4     4     4.0     20   8530 |    5  1841    0.0061    0.0012    0.0003 |
    1.845     4     4     4.0     20   8550 |    5  1846    0.0053    0.0011    0.0003 |
    1.850     4     4     4.0     20   8570 |    5  1851    0.0055    0.0011    0.0003 |
    1.855     4     4     4.0     20   8590 |    5  1856    0.0057    0.0011    0.0003 |
    1.860     4     4     4.0     20   8610 |    5  1861    0.0061    0.0012    0.0003 |
    1.865     4     4     4.0     20   8630 |    5  1866    0.0060    0.0012    0.0003 |
    1.870     4     4     4.0     20   8650 |    5  1871    0.0060    0.0012    0.0003 |
    1.875     4     4     4.0     20   8670 |    5  1876    0.0065    0.0013    0.0003 |
    1.880     4     4     4.0     20   8690 |    5  1881    0.0063    0.0013    0.0003 |
    1.885     4     4     4.0     20   8710 |    5  1886    0.0056    0.0011    0.0003 |
    1.890     4     4     4.0     20   8730 |    5  1891    0.0065    0.0013    0.0003 |
    1.895     4     4     4.0     20   8750 |    5  1896    0.0060    0.0012    0.0003 |
    1.900     4     4     4.0     20   8770 |    5  1901    0.0064    0.0013    0.0003 |
    1.905     4     4     4.0     20   8790 |    5  1906    0.0052    0.0010    0.0003 |
    1.910     4     4     4.0     20   8810 |    5  1911    0.0055    0.0011    0.0003 |
    1.915     4     4     4.0     20   8830 |    5  1916    0.0073    0.0015    0.0004 |
    1.920     4     4     4.0     20   8850 |    5  1921    0.0062    0.0012    0.0003 |
    1.925     4     4     4.0     20   8870 |    5  1926    0.0059    0.0012    0.0003 |
    1.930     4     4     4.0     20   8890 |    5  1931    0.0060    0.0012    0.0003 |
    1.935     4     4     4.0     20   8910 |    5  1936    0.0055    0.0011    0.0003 |
    1.940     4     4     4.0     20   8930 |    5  1941    0.0063    0.0013    0.0003 |
    1.945     4     4     4.0     20   8950 |    5  1946    0.0055    0.0011    0.0003 |
    1.950     4     4     4.0     20   8970 |    5  1951    0.0058    0.0012    0.0003 |
    1.955     4     4     4.0     20   8990 |    5  1956    0.0069    0.0014    0.0003 |
    1.960     4     4     4.0     20   9010 |    5  1961    0.0064    0.0013    0.0003 |
    1.965     4     4     4.0     20   9030 |    5  1966    0.0060    0.0012    0.0003 |
    1.970     4     4     4.0     20   9050 |    5  1971    0.0066    0.0013    0.0003 |
    1.975     4     4     4.0     20   9070 |    5  1976    0.0060    0.0012    0.0003 |
    1.980     4     4     4.0     20   9090 |    5  1981    0.0060    0.0012    0.0003 |
    1.985     4     4     4.0     20   9110 |    5  1986    0.0070    0.0014    0.0004 |
    1.990     4     4     4.0     20   9130 |    5  1991    0.0059    0.0012    0.0003 |
    1.995     4     4     4.0     20   9150 |    5  1996    0.0060    0.0012    0.0003 |
    2.000     4     4     4.0     20   9170 |    5  2001    0.0051    0.0010    0.0003 |
    2.005     4     7     6.4     32   9202 |    5  2006    0.0073    0.0015    0.0002 |
    2.010     6     6     6.0     30   9232 |    5  2011    0.0081    0.0016    0.0003 |
    2.015     6     6     6.0     30   9262 |    5  2016    0.0072    0.0014    0.0002 |
    2.020     6     6     6.0     30   9292 |    5  2021    0.0078    0.0016    0.0003 |
    2.025     6     6     6.0     30   9322 |    5  2026    0.0078    0.0016    0.0003 |
    2.030     6     6     6.0     30   9352 |    5  2031    0.0082    0.0016    0.0003 |
    2.035     6     6     6.0     30   9382 |    5  2036    0.0076    0.0015    0.0003 |
    2.040     6     6     6.0     30   9412 |    5  2041    0.0085    0.0017    0.0003 |
    2.045     6     6     6.0     30   9442 |    5  2046    0.0074    0.0015    0.0002 |
    2.050     6     6     6.0     30   9472 |    5  2051    0.0076    0.0015    0.0003 |
    2.055     6     6     6.0     30   9502 |    5  2056    0.0078    0.0016    0.0003 |
    2.060     6     6     6.0     30   9532 |    5  2061    0.0073    0.0015    0.0002 |
    2.065     6     6     6.0     30   9562 |    5  2066    0.0079    0.0016    0.0003 |
    2.070     6     6     6.0     30   9592 |    5  2071    0.0087    0.0017    0.0003 |
    2.075     6     6     6.0     30   9622 |    5  2076    0.0071    0.0014    0.0002 |
    2.080     6     6     6.0     30   9652 |    5  2081    0.0073    0.0015    0.0002 |
    2.085     6     6     6.0     30   9682 |    5  2086    0.0092    0.0018    0.0003 |
    2.090     6     6     6.0     30   9712 |    5  2091    0.0085    0.0017    0.0003 |
    2.095     6     6     6.0     30   9742 |    5  2096    0.0097    0.0019    0.0003 |
    2.100     6     6     6.0     30   9772 |    5  2101    0.0077    0.0015    0.0003 |
    2.105     6     6     6.0     30   9802 |    5  2106    0.0076    0.0015    0.0003 |
    2.110     6     6     6.0     30   9832 |    5  2111    0.0085    0.0017    0.0003 |
    2.115     5     6     5.8     29   9861 |    5  2116    0.0086    0.0017    0.0003 |
    2.120     5     5     5.0     25   9886 |    5  2121    0.0073    0.0015    0.0003 |
    2.125     5     5     5.0     25   9911 |    5  2126    0.0066    0.0013    0.0003 |
    2.130     5     5     5.0     25   9936 |    5  2131    0.0062    0.0012    0.0002 |
    2.135     5     5     5.0     25   9961 |    5  2136    0.0065    0.0013    0.0003 |
    2.140     5     5     5.0     25   9986 |    5  2141    0.0071    0.0014    0.0003 |
    2.145     5     5     5.0     25  10011 |    5  2146    0.0068    0.0014    0.0003 |
    2.150     5     5     5.0     25  10036 |    5  2151    0.0062    0.0012    0.0002 |
    2.155     5     5     5.0     25  10061 |    5  2156    0.0071    0.0014    0.0003 |
    2.160     5     5     5.0     25  10086 |    5  2161    0.0066    0.0013    0.0003 |
    2.165     5     5     5.0     25  10111 |    5  2166    0.0068    0.0014    0.0003 |
    2.170     5     5     5.0     25  10136 |    5  2171    0.0068    0.0014    0.0003 |
    2.175     5     5     5.0     25  10161 |    5  2176    0.0063    0.0013    0.0003 |
    2.180     5     5     5.0     25  10186 |    5  2181    0.0070    0.0014    0.0003 |
    2.185     5     5     5.0     25  10211 |    5  2186    0.0069    0.0014    0.0003 |
    2.190     5     5     5.0     25  10236 |    5  2191    0.0072    0.0014    0.0003 |
    2.195     4     5     4.6     23  10259 |    5  2196    0.0075    0.0015    0.0003 |
    2.200     4     5     4.2     21  10280 |    5  2201    0.0063    0.0013    0.0003 |
    2.205     5     5     5.0     25  10305 |    5  2206    0.0072    0.0014    0.0003 |
    2.210     5     5     5.0     25  10330 |    5  2211    0.0066    0.0013    0.0003 |
    2.215     5     5     5.0     25  10355 |    5  2216    0.0060    0.0012    0.0002 |
    2.220     5     5     5.0     25  10380 |    5  2221    0.0060    0.0012    0.0002 |
    2.225     5     5     5.0     25  10405 |    5  2226    0.0068    0.0014    0.0003 |
    2.230     5     5     5.0     25  10430 |    5  2231    0.0066    0.0013    0.0003 |
    2.235     5     5     5.0     25  10455 |    5  2236    0.0062    0.0012    0.0002 |
    2.240     5     5     5.0     25  10480 |    5  2241    0.0062    0.0012    0.0002 |
    2.245     5     5     5.0     25  10505 |    5  2246    0.0065    0.0013    0.0003 |
    2.250     5     6     5.8     29  10534 |    5  2251    0.0066    0.0013    0.0002 |
    2.255     6     6     6.0     30  10564 |    5  2256    0.0083    0.0017    0.0003 |
    2.260     6     6     6.0     30  10594 |    5  2261    0.0078    0.0016    0.0003 |
    2.265     6     6     6.0     30  10624 |    5  2266    0.0081    0.0016    0.0003 |
    2.270     6     6     6.0     30  10654 |    5  2271    0.0077    0.0015    0.0003 |
    2.275     6     6     6.0     30  10684 |    5  2276    0.0076    0.0015    0.0003 |
    2.280     6     6     6.0     30  10714 |    5  2281    0.0071    0.0014    0.0002 |
    2.285     6     6     6.0     30  10744 |    5  2286    0.0067    0.0013    0.0002 |
    2.290     6     6     6.0     30  10774 |    5  2291    0.0070    0.0014    0.0002 |
    2.295     6     6     6.0     30  10804 |    5  2296    0.0086    0.0017    0.0003 |
    2.300     6     6     6.0     30  10834 |    5  2301    0.0081    0.0016    0.0003 |
    2.305     6     6     6.0     30  10864 |    5  2306    0.0076    0.0015    0.0003 |
    2.310     6     6     6.0     30  10894 |    5  2311    0.0079    0.0016    0.0003 |
    2.315     6     6     6.0     30  10924 |    5  2316    0.0073    0.0015    0.0002 |
    2.320     6     6     6.0     30  10954 |    5  2321    0.0087    0.0017    0.0003 |
    2.325     6     6     6.0     30  10984 |    5  2326    0.0076    0.0015    0.0003 |
    2.330     6     6     6.0     30  11014 |    5  2331    0.0082    0.0016    0.0003 |
    2.335     6     6     6.0     30  11044 |    5  2336    0.0072    0.0014    0.0002 |
    2.340     6     6     6.0     30  11074 |    5  2341    0.0076    0.0015    0.0003 |
    2.345     6     6     6.0     30  11104 |    5  2346    0.0072    0.0014    0.0002 |
    2.350     6     6     6.0     30  11134 |    5  2351    0.0079    0.0016    0.0003 |
    2.355     6     6     6.0     30  11164 |    5  2356    0.0078    0.0016    0.0003 |
    2.360     6     6     6.0     30  11194 |    5  2361    0.0067    0.0013    0.0002 |
    2.365     6     6     6.0     30  11224 |    5  2366    0.0073    0.0015    0.0002 |
    2.370     6     6     6.0     30  11254 |    5  2371    0.0079    0.0016    0.0003 |
    2.375     6     6     6.0     30  11284 |    5  2376    0.0078    0.0016    0.0003 |
    2.380     6     6     6.0     30  11314 |    5  2381    0.0076    0.0015    0.0003 |
    2.385     6     6     6.0     30  11344 |    5  2386    0.0081    0.0016    0.0003 |
    2.390     6     6     6.0     30  11374 |    5  2391    0.0075    0.0015    0.0003 |
    2.395     6     6     6.0     30  11404 |    5  2396    0.0083    0.0017    0.0003 |
    2.400     6     6     6.0     30  11434 |    5  2401    0.0077    0.0015    0.0003 |
    2.405     6     6     6.0     30  11464 |    5  2406    0.0076    0.0015    0.0003 |
    2.410     6     6     6.0     30  11494 |    5  2411    0.0070    0.0014    0.0002 |
    2.415     6     6     6.0     30  11524 |    5  2416    0.0076    0.0015    0.0003 |
    2.420     6     6     6.0     30  11554 |    5  2421    0.0068    0.0014    0.0002 |
    2.425     6     6     6.0     30  11584 |    5  2426    0.0075    0.0015    0.0003 |
    2.430     6     6     6.0     30  11614 |    5  2431    0.0072    0.0014    0.0002 |
    2.435     6     6     6.0     30  11644 |    5  2436    0.0078    0.0016    0.0003 |
    2.440     6     6     6.0     30  11674 |    5  2441    0.0085    0.0017    0.0003 |
    2.445     6     6     6.0     30  11704 |    5  2446    0.0080    0.0016    0.0003 |
    2.450     6     6     6.0     30  11734 |    5  2451    0.0082    0.0016    0.0003 |
    2.455     6     7     6.8     34  11768 |    5  2456    0.0085    0.0017    0.0002 |
    2.460     7     7     7.0     35  11803 |    5  2461    0.0087    0.0017    0.0002 |
    2.465     7     7     7.0     35  11838 |    5  2466    0.0092    0.0018    0.0003 |
    2.470     7     7     7.0     35  11873 |    5  2471    0.0078    0.0016    0.0002 |
    2.475     7     7     7.0     35  11908 |    5  2476    0.0094    0.0019    0.0003 |
    2.480     7     7     7.0     35  11943 |    5  2481    0.0089    0.0018    0.0003 |
    2.485     7     7     7.0     35  11978 |    5  2486    0.0089    0.0018    0.0003 |
    2.490     7     7     7.0     35  12013 |    5  2491    0.0086    0.0017    0.0002 |
    2.495     7     7     7.0     35  12048 |    5  2496    0.0095    0.0019    0.0003 |
    2.500     7     7     7.0     35  12083 |    5  2501    0.0089    0.0018    0.0003 |
    2.505     6     7     6.8     34  12117 |    5  2506    0.0076    0.0015    0.0002 |
    2.510     7     7     7.0     35  12152 |    5  2511    0.0087    0.0017    0.0002 |
    2.515     7     7     7.0     35  12187 |    5  2516    0.0079    0.0016    0.0002 |
    2.520     7     7     7.0     35  12222 |    5  2521    0.0082    0.0016    0.0002 |
    2.525     7     7     7.0     35  12257 |    5  2526    0.0076    0.0015    0.0002 |
    2.530     7     7     7.0     35  12292 |    5  2531    0.0099    0.0020    0.0003 |
    2.535     7     7     7.0     35  12327 |    5  2536    0.0077    0.0015    0.0002 |
    2.540     7     7     7.0     35  12362 |    5  2541    0.0075    0.0015    0.0002 |
    2.545     7     7     7.0     35  12397 |    5  2546    0.0090    0.0018    0.0003 |
    2.550     7     7     7.0     35  12432 |    5  2551    0.0083    0.0017    0.0002 |
    2.555     7     7     7.0     35  12467 |    5  2556    0.0098    0.0020    0.0003 |
    2.560     7     7     7.0     35  12502 |    5  2561    0.0087    0.0017    0.0002 |
    2.565     7     7     7.0     35  12537 |    5  2566    0.0084    0.0017    0.0002 |
    2.570     7     7     7.0     35  12572 |    5  2571    0.0093    0.0019    0.0003 |
    2.575     7     7     7.0     35  12607 |    5  2576    0.0095    0.0019    0.0003 |
    2.580     7     7     7.0     35  12642 |    5  2581    0.0081    0.0016    0.0002 |
    2.585     7     7     7.0     35  12677 |    5  2586    0.0094    0.0019    0.0003 |
    2.590     7     7     7.0     35  12712 |    5  2591    0.0091    0.0018    0.0003 |
    2.595     7     7     7.0     35  12747 |    5  2596    0.0089    0.0018    0.0003 |
    2.600     7     7     7.0     35  12782 |    5  2601    0.0089    0.0018    0.0003 |
    2.605     7     7     7.0     35  12817 |    5  2606    0.0084    0.0017    0.0002 |
    2.610     7     7     7.0     35  12852 |    5  2611    0.0088    0.0018    0.0003 |
    2.615     7     7     7.0     35  12887 |    5  2616    0.0088    0.0018    0.0003 |
    2.620     7     7     7.0     35  12922 |    5  2621    0.0091    0.0018    0.0003 |
    2.625     7     7     7.0     35  12957 |    5  2626    0.0086    0.0017    0.0002 |
    2.630     7     7     7.0     35  12992 |    5  2631    0.0089    0.0018    0.0003 |
    2.635     7     7     7.0     35  13027 |    5  2636    0.0089    0.0018    0.0003 |
    2.640     7     7     7.0     35  13062 |    5  2641    0.0086    0.0017    0.0002 |
    2.645     7     7     7.0     35  13097 |    5  2646    0.0093    0.0019    0.0003 |
    2.650     7     7     7.0     35  13132 |    5  2651    0.0082    0.0016    0.0002 |
    2.655     7     7     7.0     35  13167 |    5  2656    0.0085    0.0017    0.0002 |
    2.660     7     7     7.0     35  13202 |    5  2661    0.0085    0.0017    0.0002 |
    2.665     7     7     7.0     35  13237 |    5  2666    0.0093    0.0019    0.0003 |
    2.670     7     7     7.0     35  13272 |    5  2671    0.0093    0.0019    0.0003 |
    2.675     7     8     7.2     36  13308 |    5  2676    0.0094    0.0019    0.0003 |
    2.680     8     8     8.0     40  13348 |    5  2681    0.0096    0.0019    0.0002 |
    2.685     8     8     8.0     40  13388 |    5  2686    0.0096    0.0019    0.0002 |
    2.690     8     8     8.0     40  13428 |    5  2691    0.0097    0.0019    0.0002 |
    2.695     8     8     8.0     40  13468 |    5  2696    0.0097    0.0019    0.0002 |
    2.700     8     8     8.0     40  13508 |    5  2701    0.0091    0.0018    0.0002 |
    2.705     8     8     8.0     40  13548 |    5  2706    0.0102    0.0020    0.0003 |
    2.710     8     8     8.0     40  13588 |    5  2711    0.0093    0.0019    0.0002 |
    2.715     8     8     8.0     40  13628 |    5  2716    0.0095    0.0019    0.0002 |
    2.720     8     8     8.0     40  13668 |    5  2721    0.0098    0.0020    0.0002 |
    2.725     8     8     8.0     40  13708 |    5  2726    0.0095    0.0019    0.0002 |
    2.730     8     8     8.0     40  13748 |    5  2731    0.0093    0.0019    0.0002 |
    2.735     8     8     8.0     40  13788 |    5  2736    0.0092    0.0018    0.0002 |
    2.740     8     8     8.0     40  13828 |    5  2741    0.0092    0.0018    0.0002 |
    2.745     8     8     8.0     40  13868 |    5  2746    0.0095    0.0019    0.0002 |
    2.750     7     8     7.6     38  13906 |    5  2751    0.0087    0.0017    0.0002 |
    2.755     7     8     7.4     37  13943 |    5  2756    0.0087    0.0017    0.0002 |
    2.760     8     8     8.0     40  13983 |    5  2761    0.0101    0.0020    0.0003 |
    2.765     8     8     8.0     40  14023 |    5  2766    0.0088    0.0018    0.0002 |
    2.770     8     8     8.0     40  14063 |    5  2771    0.0084    0.0017    0.0002 |
    2.775     8     8     8.0     40  14103 |    5  2776    0.0082    0.0016    0.0002 |
    2.780     8     8     8.0     40  14143 |    5  2781    0.0102    0.0020    0.0003 |
    2.785     8     8     8.0     40  14183 |    5  2786    0.0096    0.0019    0.0002 |
    2.790     8     8     8.0     40  14223 |    5  2791    0.0091    0.0018    0.0002 |
    2.795     8     8     8.0     40  14263 |    5  2796    0.0099    0.0020    0.0002 |
    2.800     8     8     8.0     40  14303 |    5  2801    0.0098    0.0020    0.0002 |
    2.805     8     8     8.0     40  14343 |    5  2806    0.0101    0.0020    0.0003 |
    2.810     8     8     8.0     40  14383 |    5  2811    0.0095    0.0019    0.0002 |
    2.815     8     8     8.0     40  14423 |    5  2816    0.0108    0.0022    0.0003 |
    2.820     7     8     7.2     36  14459 |    5  2821    0.0090    0.0018    0.0002 |
    2.825     7     7     7.0     35  14494 |    5  2826    0.0093    0.0019    0.0003 |
    2.830     7     7     7.0     35  14529 |    5  2831    0.0087    0.0017    0.0002 |
    2.835     7     7     7.0     35  14564 |    5  2836    0.0092    0.0018    0.0003 |
    2.840     7     7     7.0     35  14599 |    5  2841    0.0090    0.0018    0.0003 |
    2.845     7     7     7.0     35  14634 |    5  2846    0.0089    0.0018    0.0003 |
    2.850     7     7     7.0     35  14669 |    5  2851    0.0083    0.0017    0.0002 |
    2.855     7     7     7.0     35  14704 |    5  2856    0.0081    0.0016    0.0002 |
    2.860     7     7     7.0     35  14739 |    5  2861    0.0091    0.0018    0.0003 |
    2.865     7     7     7.0     35  14774 |    5  2866    0.0076    0.0015    0.0002 |
    2.870     7     7     7.0     35  14809 |    5  2871    0.0083    0.0017    0.0002 |
    2.875     7     7     7.0     35  14844 |    5  2876    0.0080    0.0016    0.0002 |
    2.880     7     7     7.0     35  14879 |    5  2881    0.0084    0.0017    0.0002 |
    2.885     7     7     7.0     35  14914 |    5  2886    0.0085    0.0017    0.0002 |
    2.890     7     7     7.0     35  14949 |    5  2891    0.0080    0.0016    0.0002 |
    2.895     7     7     7.0     35  14984 |    5  2896    0.0092    0.0018    0.0003 |
    2.900     7     7     7.0     35  15019 |    5  2901    0.0096    0.0019    0.0003 |
    2.905     7     7     7.0     35  15054 |    5  2906    0.0088    0.0018    0.0003 |
    2.910     7     7     7.0     35  15089 |    5  2911    0.0091    0.0018    0.0003 |
    2.915     7     7     7.0     35  15124 |    5  2916    0.0073    0.0015    0.0002 |
    2.920     7     7     7.0     35  15159 |    5  2921    0.0081    0.0016    0.0002 |
    2.925     7     7     7.0     35  15194 |    5  2926    0.0082    0.0016    0.0002 |
    2.930     7     7     7.0     35  15229 |    5  2931    0.0090    0.0018    0.0003 |
    2.935     7     7     7.0     35  15264 |    5  2936    0.0096    0.0019    0.0003 |
    2.940     7     7     7.0     35  15299 |    5  2941    0.0090    0.0018    0.0003 |
    2.945     7     7     7.0     35  15334 |    5  2946    0.0087    0.0017    0.0002 |
    2.950     7     7     7.0     35  15369 |    5  2951    0.0081    0.0016    0.0002 |
    2.955     6     7     6.2     31  15400 |    5  2956    0.0072    0.0014    0.0002 |
    2.960     6     6     6.0     30  15430 |    5  2961    0.0076    0.0015    0.0003 |
    2.965     6     6     6.0     30  15460 |    5  2966    0.0078    0.0016    0.0003 |
    2.970     6     6     6.0     30  15490 |    5  2971    0.0076    0.0015    0.0003 |
    2.975     6     6     6.0     30  15520 |    5  2976    0.0076    0.0015    0.0003 |
    2.980     6     6     6.0     30  15550 |    5  2981    0.0072    0.0014    0.0002 |
    2.985     6     6     6.0     30  15580 |    5  2986    0.0073    0.0015    0.0002 |
    2.990     6     6     6.0     30  15610 |    5  2991    0.0076    0.0015    0.0003 |
    2.995     6     6     6.0     30  15640 |    5  2996    0.0076    0.0015    0.0003 |
    3.000     6     6     6.0     30  15670 |    5  3001    0.0082    0.0016    0.0003 |
    3.005     6     6     6.0     30  15700 |    5  3006    0.0074    0.0015    0.0002 |
    3.010     6     6     6.0     30  15730 |    5  3011    0.0080    0.0016    0.0003 |
    3.015     6     6     6.0     30  15760 |    5  3016    0.0075    0.0015    0.0003 |
    3.020     6     6     6.0     30  15790 |    5  3021    0.0079    0.0016    0.0003 |
    3.025     6     6     6.0     30  15820 |    5  3026    0.0077    0.0015    0.0003 |
    3.030     6     6     6.0     30  15850 |    5  3031    0.0076    0.0015    0.0003 |
    3.035     6     6     6.0     30  15880 |    5  3036    0.0077    0.0015    0.0003 |
    3.040     6     6     6.0     30  15910 |    5  3041    0.0068    0.0014    0.0002 |
    3.045     6     6     6.0     30  15940 |    5  3046    0.0069    0.0014    0.0002 |
    3.050     6     6     6.0     30  15970 |    5  3051    0.0082    0.0016    0.0003 |
    3.055     6     6     6.0     30  16000 |    5  3056    0.0074    0.0015    0.0002 |
    3.060     6     6     6.0     30  16030 |    5  3061    0.0075    0.0015    0.0002 |
    3.065     6     6     6.0     30  16060 |    5  3066    0.0085    0.0017    0.0003 |
    3.070     6     6     6.0     30  16090 |    5  3071    0.0069    0.0014    0.0002 |
    3.075     6     6     6.0     30  16120 |    5  3076    0.0077    0.0015    0.0003 |
    3.080     6     6     6.0     30  16150 |    5  3081    0.0081    0.0016    0.0003 |
    3.085     6     6     6.0     30  16180 |    5  3086    0.0086    0.0017    0.0003 |
    3.090     6     6     6.0     30  16210 |    5  3091    0.0080    0.0016    0.0003 |
    3.095     6     6     6.0     30  16240 |    5  3096    0.0079    0.0016    0.0003 |
    3.100     6     6     6.0     30  16270 |    5  3101    0.0081    0.0016    0.0003 |
    3.105     6     6     6.0     30  16300 |    5  3106    0.0078    0.0016    0.0003 |
    3.110     6     6     6.0     30  16330 |    5  3111    0.0078    0.0016    0.0003 |
    3.115     6     6     6.0     30  16360 |    5  3116    0.0075    0.0015    0.0002 |
    3.120     5     5     5.0     25  16385 |    5  3121    0.0074    0.0015    0.0003 |
    3.125     5     5     5.0     25  16410 |    5  3126    0.0067    0.0013    0.0003 |
    3.130     5     5     5.0     25  16435 |    5  3131    0.0069    0.0014    0.0003 |
    3.135     4     5     4.8     24  16459 |    5  3136    0.0065    0.0013    0.0003 |
    3.140     3     5     4.4     22  16481 |    5  3141    0.0060    0.0012    0.0003 |
    3.145     5     5     5.0     25  16506 |    5  3146    0.0064    0.0013    0.0003 |
    3.150     5     5     5.0     25  16531 |    5  3151    0.0073    0.0015    0.0003 |
    3.155     5     5     5.0     25  16556 |    5  3156    0.0074    0.0015    0.0003 |
    3.160     5     5     5.0     25  16581 |    5  3161    0.0074    0.0015    0.0003 |
    3.165     5     6     5.8     29  16610 |    5  3166    0.0082    0.0016    0.0003 |
    3.170     6     6     6.0     30  16640 |    5  3171    0.0073    0.0015    0.0002 |
    3.175     6     6     6.0     30  16670 |    5  3176    0.0069    0.0014    0.0002 |
    3.180     6     6     6.0     30  16700 |    5  3181    0.0074    0.0015    0.0002 |
    3.185     6     6     6.0     30  16730 |    5  3186    0.0078    0.0016    0.0003 |
    3.190     6     6     6.0     30  16760 |    5  3191    0.0072    0.0014    0.0002 |
    3.195     6     6     6.0     30  16790 |    5  3196    0.0082    0.0016    0.0003 |
    3.200     6     6     6.0     30  16820 |    5  3201    0.0072    0.0014    0.0002 |
    3.205     6     6     6.0     30  16850 |    5  3206    0.0079    0.0016    0.0003 |
    3.210     6     6     6.0     30  16880 |    5  3211    0.0081    0.0016    0.0003 |
    3.215     6     6     6.0     30  16910 |    5  3216    0.0079    0.0016    0.0003 |
    3.220     6     6     6.0     30  16940 |    5  3221    0.0085    0.0017    0.0003 |
    3.225     6     6     6.0     30  16970 |    5  3226    0.0080    0.0016    0.0003 |
    3.230     6     6     6.0     30  17000 |    5  3231    0.0074    0.0015    0.0002 |
    3.235     6     6     6.0     30  17030 |    5  3236    0.0074    0.0015    0.0002 |
    3.240     6     6     6.0     30  17060 |    5  3241    0.0077    0.0015    0.0003 |
    3.245     6     6     6.0     30  17090 |    5  3246    0.0071    0.0014    0.0002 |
    3.250     6     6     6.0     30  17120 |    5  3251    0.0070    0.0014    0.0002 |
    3.255     6     6     6.0     30  17150 |    5  3256    0.0068    0.0014    0.0002 |
    3.260     6     6     6.0     30  17180 |    5  3261    0.0074    0.0015    0.0002 |
    3.265     6     6     6.0     30  17210 |    5  3266    0.0071    0.0014    0.0002 |
    3.270     6     6     6.0     30  17240 |    5  3271    0.0074    0.0015    0.0002 |
    3.275     6     6     6.0     30  17270 |    5  3276    0.0074    0.0015    0.0002 |
    3.280     6     6     6.0     30  17300 |    5  3281    0.0068    0.0014    0.0002 |
    3.285     6     6     6.0     30  17330 |    5  3286    0.0082    0.0016    0.0003 |
    3.290     6     6     6.0     30  17360 |    5  3291    0.0072    0.0014    0.0002 |
    3.295     6     6     6.0     30  17390 |    5  3296    0.0076    0.0015    0.0003 |
    3.300     6     6     6.0     30  17420 |    5  3301    0.0081    0.0016    0.0003 |
    3.305     6     6     6.0     30  17450 |    5  3306    0.0071    0.0014    0.0002 |
    3.310     6     6     6.0     30  17480 |    5  3311    0.0082    0.0016    0.0003 |
    3.315     6     6     6.0     30  17510 |    5  3316    0.0085    0.0017    0.0003 |
    3.320     6     6     6.0     30  17540 |    5  3321    0.0085    0.0017    0.0003 |
    3.325     6     6     6.0     30  17570 |    5  3326    0.0079    0.0016    0.0003 |
