          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
          mn it mx it  avg it    its  ttits |   ss    ts        st      stps     stpit |
    1.645    52    52    52.0    260  86666 |    5  1646    0.0070    0.0014    0.0000 |
    1.650    52    52    52.0    260  86926 |    5  1651    0.0072    0.0014    0.0000 |
    1.655    52    52    52.0    260  87186 |    5  1656    0.0067    0.0013    0.0000 |
    1.660    52    52    52.0    260  87446 |    5  1661    0.0084    0.0017    0.0000 |
    1.665    52    52    52.0    260  87706 |    5  1666    0.0069    0.0014    0.0000 |
    1.670    52    52    52.0    260  87966 |    5  1671    0.0078    0.0016    0.0000 |
    1.675    52    52    52.0    260  88226 |    5  1676    0.0084    0.0017    0.0000 |
    1.680    52    52    52.0    260  88486 |    5  1681    0.0071    0.0014    0.0000 |
    1.685    52    52    52.0    260  88746 |    5  1686    0.0066    0.0013    0.0000 |
    1.690    52    52    52.0    260  89006 |    5  1691    0.0068    0.0014    0.0000 |
    1.695    52    52    52.0    260  89266 |    5  1696    0.0074    0.0015    0.0000 |
    1.700    52    52    52.0    260  89526 |    5  1701    0.0066    0.0013    0.0000 |
    1.705    52    52    52.0    260  89786 |    5  1706    0.0070    0.0014    0.0000 |
    1.710    52    52    52.0    260  90046 |    5  1711    0.0065    0.0013    0.0000 |
    1.715    52    52    52.0    260  90306 |    5  1716    0.0071    0.0014    0.0000 |
    1.720    52    52    52.0    260  90566 |    5  1721    0.0066    0.0013    0.0000 |
    1.725    52    52    52.0    260  90826 |    5  1726    0.0065    0.0013    0.0000 |
    1.730    52    52    52.0    260  91086 |    5  1731    0.0065    0.0013    0.0000 |
    1.735    52    52    52.0    260  91346 |    5  1736    0.0084    0.0017    0.0000 |
    1.740    52    52    52.0    260  91606 |    5  1741    0.0074    0.0015    0.0000 |
    1.745    52    52    52.0    260  91866 |    5  1746    0.0066    0.0013    0.0000 |
    1.750    52    52    52.0    260  92126 |    5  1751    0.0080    0.0016    0.0000 |
    1.755    52    52    52.0    260  92386 |    5  1756    0.0067    0.0013    0.0000 |
    1.760    52    52    52.0    260  92646 |    5  1761    0.0066    0.0013    0.0000 |
    1.765    52    52    52.0    260  92906 |    5  1766    0.0068    0.0014    0.0000 |
    1.770    52    52    52.0    260  93166 |    5  1771    0.0071    0.0014    0.0000 |
    1.775    52    52    52.0    260  93426 |    5  1776    0.0071    0.0014    0.0000 |
    1.780    52    52    52.0    260  93686 |    5  1781    0.0069    0.0014    0.0000 |
    1.785    52    52    52.0    260  93946 |    5  1786    0.0067    0.0013    0.0000 |
    1.790    52    52    52.0    260  94206 |    5  1791    0.0071    0.0014    0.0000 |
    1.795    52    52    52.0    260  94466 |    5  1796    0.0071    0.0014    0.0000 |
    1.800    52    52    52.0    260  94726 |    5  1801    0.0068    0.0014    0.0000 |
    1.805    52    52    52.0    260  94986 |    5  1806    0.0083    0.0017    0.0000 |
    1.810    52    52    52.0    260  95246 |    5  1811    0.0066    0.0013    0.0000 |
    1.815    52    52    52.0    260  95506 |    5  1816    0.0081    0.0016    0.0000 |
    1.820    52    52    52.0    260  95766 |    5  1821    0.0076    0.0015    0.0000 |
    1.825    52    52    52.0    260  96026 |    5  1826    0.0072    0.0014    0.0000 |
    1.830    52    52    52.0    260  96286 |    5  1831    0.0069    0.0014    0.0000 |
    1.835    52    52    52.0    260  96546 |    5  1836    0.0069    0.0014    0.0000 |
    1.840    52    52    52.0    260  96806 |    5  1841    0.0071    0.0014    0.0000 |
    1.845    52    52    52.0    260  97066 |    5  1846    0.0063    0.0013    0.0000 |
    1.850    52    52    52.0    260  97326 |    5  1851    0.0070    0.0014    0.0000 |
    1.855    52    52    52.0    260  97586 |    5  1856    0.0064    0.0013    0.0000 |
    1.860    52    52    52.0    260  97846 |    5  1861    0.0072    0.0014    0.0000 |
    1.865    52    52    52.0    260  98106 |    5  1866    0.0074    0.0015    0.0000 |
    1.870    52    52    52.0    260  98366 |    5  1871    0.0071    0.0014    0.0000 |
    1.875    52    52    52.0    260  98626 |    5  1876    0.0069    0.0014    0.0000 |
    1.880    52    52    52.0    260  98886 |    5  1881    0.0083    0.0017    0.0000 |
    1.885    52    52    52.0    260  99146 |    5  1886    0.0073    0.0015    0.0000 |
    1.890    52    52    52.0    260  99406 |    5  1891    0.0072    0.0014    0.0000 |
    1.895    52    52    52.0    260  99666 |    5  1896    0.0084    0.0017    0.0000 |
    1.900    52    52    52.0    260  99926 |    5  1901    0.0065    0.0013    0.0000 |
    1.905    52    52    52.0    260 100186 |    5  1906    0.0065    0.0013    0.0000 |
    1.910    52    52    52.0    260 100446 |    5  1911    0.0068    0.0014    0.0000 |
    1.915    52    52    52.0    260 100706 |    5  1916    0.0073    0.0015    0.0000 |
    1.920    52    52    52.0    260 100966 |    5  1921    0.0069    0.0014    0.0000 |
    1.925    52    52    52.0    260 101226 |    5  1926    0.0068    0.0014    0.0000 |
    1.930    52    52    52.0    260 101486 |    5  1931    0.0067    0.0013    0.0000 |
    1.935    52    52    52.0    260 101746 |    5  1936    0.0067    0.0013    0.0000 |
    1.940    52    52    52.0    260 102006 |    5  1941    0.0062    0.0012    0.0000 |
    1.945    52    52    52.0    260 102266 |    5  1946    0.0066    0.0013    0.0000 |
    1.950    52    52    52.0    260 102526 |    5  1951    0.0077    0.0015    0.0000 |
    1.955    52    52    52.0    260 102786 |    5  1956    0.0068    0.0014    0.0000 |
    1.960    52    52    52.0    260 103046 |    5  1961    0.0075    0.0015    0.0000 |
    1.965    52    52    52.0    260 103306 |    5  1966    0.0071    0.0014    0.0000 |
    1.970    52    52    52.0    260 103566 |    5  1971    0.0081    0.0016    0.0000 |
    1.975    52    52    52.0    260 103826 |    5  1976    0.0068    0.0014    0.0000 |
    1.980    52    52    52.0    260 104086 |    5  1981    0.0070    0.0014    0.0000 |
    1.985    52    52    52.0    260 104346 |    5  1986    0.0074    0.0015    0.0000 |
    1.990    52    52    52.0    260 104606 |    5  1991    0.0067    0.0013    0.0000 |
    1.995    52    52    52.0    260 104866 |    5  1996    0.0072    0.0014    0.0000 |
    2.000    51    52    51.6    258 105124 |    5  2001    0.0067    0.0013    0.0000 |
    2.005    52    53    52.8    264 105388 |    5  2006    0.0064    0.0013    0.0000 |
    2.010    53    53    53.0    265 105653 |    5  2011    0.0071    0.0014    0.0000 |
    2.015    53    53    53.0    265 105918 |    5  2016    0.0072    0.0014    0.0000 |
    2.020    53    54    53.6    268 106186 |    5  2021    0.0087    0.0017    0.0000 |
    2.025    54    54    54.0    270 106456 |    5  2026    0.0080    0.0016    0.0000 |
    2.030    54    54    54.0    270 106726 |    5  2031    0.0084    0.0017    0.0000 |
    2.035    54    54    54.0    270 106996 |    5  2036    0.0076    0.0015    0.0000 |
    2.040    54    54    54.0    270 107266 |    5  2041    0.0075    0.0015    0.0000 |
    2.045    54    54    54.0    270 107536 |    5  2046    0.0072    0.0014    0.0000 |
    2.050    54    54    54.0    270 107806 |    5  2051    0.0082    0.0016    0.0000 |
    2.055    54    54    54.0    270 108076 |    5  2056    0.0069    0.0014    0.0000 |
    2.060    54    54    54.0    270 108346 |    5  2061    0.0073    0.0015    0.0000 |
    2.065    54    54    54.0    270 108616 |    5  2066    0.0069    0.0014    0.0000 |
    2.070    54    54    54.0    270 108886 |    5  2071    0.0071    0.0014    0.0000 |
    2.075    54    54    54.0    270 109156 |    5  2076    0.0074    0.0015    0.0000 |
    2.080    54    54    54.0    270 109426 |    5  2081    0.0073    0.0015    0.0000 |
    2.085    54    54    54.0    270 109696 |    5  2086    0.0079    0.0016    0.0000 |
    2.090    54    54    54.0    270 109966 |    5  2091    0.0067    0.0013    0.0000 |
    2.095    54    54    54.0    270 110236 |    5  2096    0.0073    0.0015    0.0000 |
    2.100    54    54    54.0    270 110506 |    5  2101    0.0083    0.0017    0.0000 |
    2.105    54    54    54.0    270 110776 |    5  2106    0.0070    0.0014    0.0000 |
    2.110    54    54    54.0    270 111046 |    5  2111    0.0073    0.0015    0.0000 |
    2.115    54    54    54.0    270 111316 |    5  2116    0.0069    0.0014    0.0000 |
    2.120    54    54    54.0    270 111586 |    5  2121    0.0068    0.0014    0.0000 |
    2.125    54    54    54.0    270 111856 |    5  2126    0.0067    0.0013    0.0000 |
    2.130    54    54    54.0    270 112126 |    5  2131    0.0070    0.0014    0.0000 |
    2.135    54    54    54.0    270 112396 |    5  2136    0.0069    0.0014    0.0000 |
    2.140    54    54    54.0    270 112666 |    5  2141    0.0072    0.0014    0.0000 |
    2.145    54    54    54.0    270 112936 |    5  2146    0.0071    0.0014    0.0000 |
    2.150    54    54    54.0    270 113206 |    5  2151    0.0066    0.0013    0.0000 |
    2.155    54    54    54.0    270 113476 |    5  2156    0.0068    0.0014    0.0000 |
    2.160    54    54    54.0    270 113746 |    5  2161    0.0072    0.0014    0.0000 |
    2.165    54    54    54.0    270 114016 |    5  2166    0.0068    0.0014    0.0000 |
    2.170    54    54    54.0    270 114286 |    5  2171    0.0068    0.0014    0.0000 |
    2.175    54    54    54.0    270 114556 |    5  2176    0.0071    0.0014    0.0000 |
    2.180    54    54    54.0    270 114826 |    5  2181    0.0069    0.0014    0.0000 |
    2.185    54    54    54.0    270 115096 |    5  2186    0.0073    0.0015    0.0000 |
    2.190    54    54    54.0    270 115366 |    5  2191    0.0072    0.0014    0.0000 |
    2.195    54    54    54.0    270 115636 |    5  2196    0.0076    0.0015    0.0000 |
    2.200    54    54    54.0    270 115906 |    5  2201    0.0073    0.0015    0.0000 |
    2.205    54    54    54.0    270 116176 |    5  2206    0.0071    0.0014    0.0000 |
    2.210    54    54    54.0    270 116446 |    5  2211    0.0075    0.0015    0.0000 |
    2.215    54    54    54.0    270 116716 |    5  2216    0.0069    0.0014    0.0000 |
    2.220    54    54    54.0    270 116986 |    5  2221    0.0072    0.0014    0.0000 |
    2.225    54    54    54.0    270 117256 |    5  2226    0.0072    0.0014    0.0000 |
    2.230    54    54    54.0    270 117526 |    5  2231    0.0068    0.0014    0.0000 |
    2.235    54    54    54.0    270 117796 |    5  2236    0.0067    0.0013    0.0000 |
    2.240    54    54    54.0    270 118066 |    5  2241    0.0069    0.0014    0.0000 |
    2.245    54    54    54.0    270 118336 |    5  2246    0.0071    0.0014    0.0000 |
    2.250    54    54    54.0    270 118606 |    5  2251    0.0068    0.0014    0.0000 |
    2.255    54    54    54.0    270 118876 |    5  2256    0.0066    0.0013    0.0000 |
    2.260    54    54    54.0    270 119146 |    5  2261    0.0072    0.0014    0.0000 |
    2.265    54    54    54.0    270 119416 |    5  2266    0.0070    0.0014    0.0000 |
    2.270    54    54    54.0    270 119686 |    5  2271    0.0068    0.0014    0.0000 |
    2.275    54    54    54.0    270 119956 |    5  2276    0.0074    0.0015    0.0000 |
    2.280    54    54    54.0    270 120226 |    5  2281    0.0074    0.0015    0.0000 |
    2.285    54    54    54.0    270 120496 |    5  2286    0.0067    0.0013    0.0000 |
    2.290    54    54    54.0    270 120766 |    5  2291    0.0069    0.0014    0.0000 |
    2.295    54    54    54.0    270 121036 |    5  2296    0.0071    0.0014    0.0000 |
    2.300    54    54    54.0    270 121306 |    5  2301    0.0069    0.0014    0.0000 |
    2.305    54    54    54.0    270 121576 |    5  2306    0.0073    0.0015    0.0000 |
    2.310    54    54    54.0    270 121846 |    5  2311    0.0071    0.0014    0.0000 |
    2.315    54    54    54.0    270 122116 |    5  2316    0.0064    0.0013    0.0000 |
    2.320    54    54    54.0    270 122386 |    5  2321    0.0074    0.0015    0.0000 |
    2.325    54    54    54.0    270 122656 |    5  2326    0.0070    0.0014    0.0000 |
    2.330    54    54    54.0    270 122926 |    5  2331    0.0071    0.0014    0.0000 |
    2.335    54    54    54.0    270 123196 |    5  2336    0.0076    0.0015    0.0000 |
    2.340    54    54    54.0    270 123466 |    5  2341    0.0067    0.0013    0.0000 |
    2.345    54    54    54.0    270 123736 |    5  2346    0.0068    0.0014    0.0000 |
    2.350    54    54    54.0    270 124006 |    5  2351    0.0075    0.0015    0.0000 |
    2.355    54    54    54.0    270 124276 |    5  2356    0.0074    0.0015    0.0000 |
    2.360    54    54    54.0    270 124546 |    5  2361    0.0071    0.0014    0.0000 |
    2.365    54    54    54.0    270 124816 |    5  2366    0.0069    0.0014    0.0000 |
    2.370    54    54    54.0    270 125086 |    5  2371    0.0070    0.0014    0.0000 |
    2.375    54    54    54.0    270 125356 |    5  2376    0.0071    0.0014    0.0000 |
    2.380    54    54    54.0    270 125626 |    5  2381    0.0070    0.0014    0.0000 |
    2.385    54    54    54.0    270 125896 |    5  2386    0.0076    0.0015    0.0000 |
    2.390    54    54    54.0    270 126166 |    5  2391    0.0071    0.0014    0.0000 |
    2.395    54    54    54.0    270 126436 |    5  2396    0.0075    0.0015    0.0000 |
    2.400    54    54    54.0    270 126706 |    5  2401    0.0068    0.0014    0.0000 |
    2.405    54    55    54.8    274 126980 |    5  2406    0.0071    0.0014    0.0000 |
    2.410    55    55    55.0    275 127255 |    5  2411    0.0074    0.0015    0.0000 |
    2.415    55    55    55.0    275 127530 |    5  2416    0.0074    0.0015    0.0000 |
    2.420    55    55    55.0    275 127805 |    5  2421    0.0072    0.0014    0.0000 |
    2.425    55    55    55.0    275 128080 |    5  2426    0.0071    0.0014    0.0000 |
    2.430    55    55    55.0    275 128355 |    5  2431    0.0067    0.0013    0.0000 |
    2.435    55    55    55.0    275 128630 |    5  2436    0.0072    0.0014    0.0000 |
    2.440    55    55    55.0    275 128905 |    5  2441    0.0071    0.0014    0.0000 |
    2.445    55    55    55.0    275 129180 |    5  2446    0.0071    0.0014    0.0000 |
    2.450    55    55    55.0    275 129455 |    5  2451    0.0074    0.0015    0.0000 |
    2.455    55    56    55.2    276 129731 |    5  2456    0.0073    0.0015    0.0000 |
    2.460    56    56    56.0    280 130011 |    5  2461    0.0073    0.0015    0.0000 |
    2.465    56    56    56.0    280 130291 |    5  2466    0.0077    0.0015    0.0000 |
    2.470    56    56    56.0    280 130571 |    5  2471    0.0076    0.0015    0.0000 |
    2.475    56    56    56.0    280 130851 |    5  2476    0.0073    0.0015    0.0000 |
    2.480    56    56    56.0    280 131131 |    5  2481    0.0072    0.0014    0.0000 |
    2.485    56    56    56.0    280 131411 |    5  2486    0.0071    0.0014    0.0000 |
    2.490    56    56    56.0    280 131691 |    5  2491    0.0074    0.0015    0.0000 |
    2.495    56    56    56.0    280 131971 |    5  2496    0.0074    0.0015    0.0000 |
    2.500    56    56    56.0    280 132251 |    5  2501    0.0074    0.0015    0.0000 |
    2.505    56    57    56.2    281 132532 |    5  2506    0.0074    0.0015    0.0000 |
    2.510    57    57    57.0    285 132817 |    5  2511    0.0075    0.0015    0.0000 |
    2.515    57    57    57.0    285 133102 |    5  2516    0.0077    0.0015    0.0000 |
    2.520    57    57    57.0    285 133387 |    5  2521    0.0078    0.0016    0.0000 |
    2.525    57    57    57.0    285 133672 |    5  2526    0.0074    0.0015    0.0000 |
    2.530    57    57    57.0    285 133957 |    5  2531    0.0078    0.0016    0.0000 |
    2.535    57    57    57.0    285 134242 |    5  2536    0.0076    0.0015    0.0000 |
    2.540    57    57    57.0    285 134527 |    5  2541    0.0078    0.0016    0.0000 |
    2.545    57    57    57.0    285 134812 |    5  2546    0.0086    0.0017    0.0000 |
    2.550    57    57    57.0    285 135097 |    5  2551    0.0074    0.0015    0.0000 |
    2.555    57    57    57.0    285 135382 |    5  2556    0.0080    0.0016    0.0000 |
    2.560    57    57    57.0    285 135667 |    5  2561    0.0077    0.0015    0.0000 |
    2.565    57    57    57.0    285 135952 |    5  2566    0.0078    0.0016    0.0000 |
    2.570    57    57    57.0    285 136237 |    5  2571    0.0074    0.0015    0.0000 |
    2.575    57    57    57.0    285 136522 |    5  2576    0.0077    0.0015    0.0000 |
    2.580    57    57    57.0    285 136807 |    5  2581    0.0073    0.0015    0.0000 |
    2.585    57    57    57.0    285 137092 |    5  2586    0.0081    0.0016    0.0000 |
    2.590    57    57    57.0    285 137377 |    5  2591    0.0077    0.0015    0.0000 |
    2.595    57    57    57.0    285 137662 |    5  2596    0.0076    0.0015    0.0000 |
    2.600    57    57    57.0    285 137947 |    5  2601    0.0079    0.0016    0.0000 |
    2.605    57    57    57.0    285 138232 |    5  2606    0.0077    0.0015    0.0000 |
    2.610    57    57    57.0    285 138517 |    5  2611    0.0077    0.0015    0.0000 |
    2.615    57    57    57.0    285 138802 |    5  2616    0.0076    0.0015    0.0000 |
    2.620    57    57    57.0    285 139087 |    5  2621    0.0073    0.0015    0.0000 |
    2.625    57    57    57.0    285 139372 |    5  2626    0.0081    0.0016    0.0000 |
    2.630    57    57    57.0    285 139657 |    5  2631    0.0076    0.0015    0.0000 |
    2.635    57    57    57.0    285 139942 |    5  2636    0.0074    0.0015    0.0000 |
    2.640    57    58    57.6    288 140230 |    5  2641    0.0075    0.0015    0.0000 |
    2.645    58    58    58.0    290 140520 |    5  2646    0.0078    0.0016    0.0000 |
    2.650    58    58    58.0    290 140810 |    5  2651    0.0084    0.0017    0.0000 |
    2.655    58    58    58.0    290 141100 |    5  2656    0.0080    0.0016    0.0000 |
    2.660    58    58    58.0    290 141390 |    5  2661    0.0079    0.0016    0.0000 |
    2.665    58    58    58.0    290 141680 |    5  2666    0.0080    0.0016    0.0000 |
    2.670    58    58    58.0    290 141970 |    5  2671    0.0081    0.0016    0.0000 |
    2.675    58    58    58.0    290 142260 |    5  2676    0.0077    0.0015    0.0000 |
    2.680    58    58    58.0    290 142550 |    5  2681    0.0078    0.0016    0.0000 |
    2.685    58    58    58.0    290 142840 |    5  2686    0.0075    0.0015    0.0000 |
    2.690    58    58    58.0    290 143130 |    5  2691    0.0080    0.0016    0.0000 |
    2.695    58    58    58.0    290 143420 |    5  2696    0.0085    0.0017    0.0000 |
    2.700    58    58    58.0    290 143710 |    5  2701    0.0076    0.0015    0.0000 |
    2.705    58    59    58.8    294 144004 |    5  2706    0.0078    0.0016    0.0000 |
    2.710    59    59    59.0    295 144299 |    5  2711    0.0077    0.0015    0.0000 |
    2.715    59    59    59.0    295 144594 |    5  2716    0.0076    0.0015    0.0000 |
    2.720    59    59    59.0    295 144889 |    5  2721    0.0078    0.0016    0.0000 |
    2.725    59    59    59.0    295 145184 |    5  2726    0.0074    0.0015    0.0000 |
    2.730    59    59    59.0    295 145479 |    5  2731    0.0073    0.0015    0.0000 |
    2.735    59    59    59.0    295 145774 |    5  2736    0.0075    0.0015    0.0000 |
    2.740    59    59    59.0    295 146069 |    5  2741    0.0075    0.0015    0.0000 |
    2.745    59    59    59.0    295 146364 |    5  2746    0.0074    0.0015    0.0000 |
    2.750    59    59    59.0    295 146659 |    5  2751    0.0076    0.0015    0.0000 |
    2.755    59    59    59.0    295 146954 |    5  2756    0.0082    0.0016    0.0000 |
    2.760    59    59    59.0    295 147249 |    5  2761    0.0081    0.0016    0.0000 |
    2.765    59    59    59.0    295 147544 |    5  2766    0.0073    0.0015    0.0000 |
    2.770    59    59    59.0    295 147839 |    5  2771    0.0074    0.0015    0.0000 |
    2.775    59    59    59.0    295 148134 |    5  2776    0.0075    0.0015    0.0000 |
    2.780    58    59    58.8    294 148428 |    5  2781    0.0080    0.0016    0.0000 |
    2.785    58    58    58.0    290 148718 |    5  2786    0.0073    0.0015    0.0000 |
    2.790    58    58    58.0    290 149008 |    5  2791    0.0073    0.0015    0.0000 |
    2.795    58    58    58.0    290 149298 |    5  2796    0.0076    0.0015    0.0000 |
    2.800    58    58    58.0    290 149588 |    5  2801    0.0076    0.0015    0.0000 |
    2.805    58    58    58.0    290 149878 |    5  2806    0.0074    0.0015    0.0000 |
    2.810    57    58    57.8    289 150167 |    5  2811    0.0077    0.0015    0.0000 |
    2.815    57    57    57.0    285 150452 |    5  2816    0.0079    0.0016    0.0000 |
    2.820    57    57    57.0    285 150737 |    5  2821    0.0079    0.0016    0.0000 |
    2.825    57    57    57.0    285 151022 |    5  2826    0.0078    0.0016    0.0000 |
    2.830    57    57    57.0    285 151307 |    5  2831    0.0074    0.0015    0.0000 |
    2.835    57    57    57.0    285 151592 |    5  2836    0.0076    0.0015    0.0000 |
    2.840    56    57    56.8    284 151876 |    5  2841    0.0074    0.0015    0.0000 |
    2.845    56    56    56.0    280 152156 |    5  2846    0.0070    0.0014    0.0000 |
    2.850    56    56    56.0    280 152436 |    5  2851    0.0077    0.0015    0.0000 |
    2.855    55    55    55.0    275 152711 |    5  2856    0.0070    0.0014    0.0000 |
    2.860    55    55    55.0    275 152986 |    5  2861    0.0073    0.0015    0.0000 |
    2.865    55    55    55.0    275 153261 |    5  2866    0.0075    0.0015    0.0000 |
    2.870    54    54    54.0    270 153531 |    5  2871    0.0070    0.0014    0.0000 |
    2.875    54    54    54.0    270 153801 |    5  2876    0.0068    0.0014    0.0000 |
    2.880    52    53    52.6    263 154064 |    5  2881    0.0069    0.0014    0.0000 |
    2.885    53    55    54.0    270 154334 |    5  2886    0.0071    0.0014    0.0000 |
    2.890    55    55    55.0    275 154609 |    5  2891    0.0070    0.0014    0.0000 |
    2.895    55    55    55.0    275 154884 |    5  2896    0.0076    0.0015    0.0000 |
    2.900    55    56    55.8    279 155163 |    5  2901    0.0071    0.0014    0.0000 |
    2.905    56    56    56.0    280 155443 |    5  2906    0.0074    0.0015    0.0000 |
    2.910    56    56    56.0    280 155723 |    5  2911    0.0075    0.0015    0.0000 |
    2.915    56    56    56.0    280 156003 |    5  2916    0.0070    0.0014    0.0000 |
    2.920    56    56    56.0    280 156283 |    5  2921    0.0075    0.0015    0.0000 |
    2.925    56    56    56.0    280 156563 |    5  2926    0.0073    0.0015    0.0000 |
    2.930    56    56    56.0    280 156843 |    5  2931    0.0075    0.0015    0.0000 |
    2.935    56    56    56.0    280 157123 |    5  2936    0.0078    0.0016    0.0000 |
    2.940    56    56    56.0    280 157403 |    5  2941    0.0076    0.0015    0.0000 |
    2.945    56    56    56.0    280 157683 |    5  2946    0.0075    0.0015    0.0000 |
    2.950    56    56    56.0    280 157963 |    5  2951    0.0077    0.0015    0.0000 |
    2.955    56    57    56.6    283 158246 |    5  2956    0.0078    0.0016    0.0000 |
    2.960    57    57    57.0    285 158531 |    5  2961    0.0074    0.0015    0.0000 |
    2.965    57    57    57.0    285 158816 |    5  2966    0.0077    0.0015    0.0000 |
    2.970    57    57    57.0    285 159101 |    5  2971    0.0073    0.0015    0.0000 |
    2.975    57    57    57.0    285 159386 |    5  2976    0.0078    0.0016    0.0000 |
    2.980    57    57    57.0    285 159671 |    5  2981    0.0076    0.0015    0.0000 |
    2.985    57    57    57.0    285 159956 |    5  2986    0.0076    0.0015    0.0000 |
    2.990    57    57    57.0    285 160241 |    5  2991    0.0073    0.0015    0.0000 |
    2.995    57    57    57.0    285 160526 |    5  2996    0.0079    0.0016    0.0000 |
    3.000    57    57    57.0    285 160811 |    5  3001    0.0073    0.0015    0.0000 |
    3.005    57    57    57.0    285 161096 |    5  3006    0.0076    0.0015    0.0000 |
    3.010    57    57    57.0    285 161381 |    5  3011    0.0075    0.0015    0.0000 |
    3.015    57    57    57.0    285 161666 |    5  3016    0.0070    0.0014    0.0000 |
    3.020    57    57    57.0    285 161951 |    5  3021    0.0077    0.0015    0.0000 |
    3.025    57    57    57.0    285 162236 |    5  3026    0.0075    0.0015    0.0000 |
    3.030    57    57    57.0    285 162521 |    5  3031    0.0074    0.0015    0.0000 |
    3.035    57    57    57.0    285 162806 |    5  3036    0.0076    0.0015    0.0000 |
    3.040    57    57    57.0    285 163091 |    5  3041    0.0074    0.0015    0.0000 |
    3.045    57    57    57.0    285 163376 |    5  3046    0.0076    0.0015    0.0000 |
    3.050    57    57    57.0    285 163661 |    5  3051    0.0076    0.0015    0.0000 |
    3.055    57    57    57.0    285 163946 |    5  3056    0.0076    0.0015    0.0000 |
    3.060    57    57    57.0    285 164231 |    5  3061    0.0075    0.0015    0.0000 |
    3.065    57    57    57.0    285 164516 |    5  3066    0.0070    0.0014    0.0000 |
    3.070    57    57    57.0    285 164801 |    5  3071    0.0069    0.0014    0.0000 |
    3.075    57    57    57.0    285 165086 |    5  3076    0.0069    0.0014    0.0000 |
    3.080    57    57    57.0    285 165371 |    5  3081    0.0075    0.0015    0.0000 |
    3.085    57    57    57.0    285 165656 |    5  3086    0.0077    0.0015    0.0000 |
    3.090    57    57    57.0    285 165941 |    5  3091    0.0073    0.0015    0.0000 |
    3.095    57    57    57.0    285 166226 |    5  3096    0.0074    0.0015    0.0000 |
    3.100    57    57    57.0    285 166511 |    5  3101    0.0075    0.0015    0.0000 |
    3.105    57    57    57.0    285 166796 |    5  3106    0.0072    0.0014    0.0000 |
    3.110    57    57    57.0    285 167081 |    5  3111    0.0079    0.0016    0.0000 |
    3.115    57    57    57.0    285 167366 |    5  3116    0.0074    0.0015    0.0000 |
    3.120    57    57    57.0    285 167651 |    5  3121    0.0072    0.0014    0.0000 |
    3.125    57    57    57.0    285 167936 |    5  3126    0.0076    0.0015    0.0000 |
    3.130    57    57    57.0    285 168221 |    5  3131    0.0071    0.0014    0.0000 |
    3.135    57    57    57.0    285 168506 |    5  3136    0.0074    0.0015    0.0000 |
    3.140    57    57    57.0    285 168791 |    5  3141    0.0074    0.0015    0.0000 |
    3.145    57    57    57.0    285 169076 |    5  3146    0.0073    0.0015    0.0000 |
    3.150    57    57    57.0    285 169361 |    5  3151    0.0071    0.0014    0.0000 |
    3.155    57    57    57.0    285 169646 |    5  3156    0.0074    0.0015    0.0000 |
    3.160    57    57    57.0    285 169931 |    5  3161    0.0074    0.0015    0.0000 |
    3.165    57    57    57.0    285 170216 |    5  3166    0.0079    0.0016    0.0000 |
    3.170    57    57    57.0    285 170501 |    5  3171    0.0080    0.0016    0.0000 |
    3.175    57    57    57.0    285 170786 |    5  3176    0.0076    0.0015    0.0000 |
    3.180    57    57    57.0    285 171071 |    5  3181    0.0070    0.0014    0.0000 |
    3.185    57    57    57.0    285 171356 |    5  3186    0.0074    0.0015    0.0000 |
    3.190    57    57    57.0    285 171641 |    5  3191    0.0077    0.0015    0.0000 |
    3.195    57    57    57.0    285 171926 |    5  3196    0.0071    0.0014    0.0000 |
    3.200    57    57    57.0    285 172211 |    5  3201    0.0072    0.0014    0.0000 |
    3.205    57    57    57.0    285 172496 |    5  3206    0.0076    0.0015    0.0000 |
    3.210    57    57    57.0    285 172781 |    5  3211    0.0074    0.0015    0.0000 |
    3.215    57    57    57.0    285 173066 |    5  3216    0.0074    0.0015    0.0000 |
    3.220    57    57    57.0    285 173351 |    5  3221    0.0074    0.0015    0.0000 |
    3.225    57    57    57.0    285 173636 |    5  3226    0.0073    0.0015    0.0000 |
    3.230    57    57    57.0    285 173921 |    5  3231    0.0077    0.0015    0.0000 |
    3.235    57    57    57.0    285 174206 |    5  3236    0.0075    0.0015    0.0000 |
    3.240    57    57    57.0    285 174491 |    5  3241    0.0074    0.0015    0.0000 |
    3.245    57    57    57.0    285 174776 |    5  3246    0.0074    0.0015    0.0000 |
    3.250    57    57    57.0    285 175061 |    5  3251    0.0073    0.0015    0.0000 |
    3.255    57    57    57.0    285 175346 |    5  3256    0.0073    0.0015    0.0000 |
    3.260    57    57    57.0    285 175631 |    5  3261    0.0073    0.0015    0.0000 |
    3.265    57    57    57.0    285 175916 |    5  3266    0.0077    0.0015    0.0000 |
    3.270    57    57    57.0    285 176201 |    5  3271    0.0073    0.0015    0.0000 |
    3.275    57    57    57.0    285 176486 |    5  3276    0.0077    0.0015    0.0000 |
    3.280    57    57    57.0    285 176771 |    5  3281    0.0073    0.0015    0.0000 |
    3.285    57    57    57.0    285 177056 |    5  3286    0.0078    0.0016    0.0000 |
    3.290    57    57    57.0    285 177341 |    5  3291    0.0072    0.0014    0.0000 |
    3.295    57    57    57.0    285 177626 |    5  3296    0.0079    0.0016    0.0000 |
